Name,dD,dP,dH,R0,duplicate,hsp_flag_dd_low,hsp_flag_dd_high,hsp_flag_dp_negative,hsp_flag_dh_negative,hsp_flag_r_large,hsp_flag_nonpolar_check,name_clean,name_type,name_synonyms,source_uncertainty,CAS,cas_final,cas_valid,cas_source,pubchem_cid,inchikey,smiles_canonical,smiles_isomeric,smiles_valid,mol_formula,mw,name_iupac,xlogp,hbd_count,hba_count,bp_c,mp_c,density_g_ml,flash_point_c,vapor_pressure_mmhg,dielectric_constant,ghs_hazard_statements,ghs_pictograms,ghs_signal_word,flag_carcinogen,flag_reproductive_toxin,flag_flammable,flag_acutely_toxic,ich_q3c_class,ich_q3c_pde_mg_day,cf_kingdom,cf_superclass,cf_class,cf_subclass,cf_direct_parent,cf_alternative_parents,cf_classification_type,url_primary,url_source,score_cas,score_name_match,score_pubchem,score_smiles,score_crossref,score_properties,confidence_score,confidence_label,verify_inchikey_mismatch,verify_cas_conflict,verify_name_inconsistency,verify_formula_mismatch,verify_hsp_outlier,verify_classyfire_consistent,already_in_database,lookup_failed,needs_manual_review,processing_notes
2-Chloroallylidene Diacetate,16.7,7.3,8.8,,False,False,False,False,False,False,False,2-Chloroallylidene Diacetate,systematic_chemical,,False,5459-90-5,5459-90-5,True,original,79576.0,PPHOKWJFQIHKNR-UHFFFAOYSA-N,CC(=O)OC(OC(C)=O)C(Cl)=C,,True,C7H9ClO4,192.6,(1-acetyloxy-2-chloroprop-2-enyl) acetate,1.2,0.0,4.0,,,,,,,,,,False,False,False,False,Not listed,,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Acylals,Dicarboxylic acids and derivatives; Vinyl chlorides; Chloroalkenes; Acetals; Organochlorides; Organic oxides; Hydrocarbon derivatives; Carbonyl compounds,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/79576,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chlorobutane,15.8,7.6,2.0,,False,False,False,False,False,False,False,2-Chlorobutane,systematic_chemical,,False,78-86-4,78-86-4,True,original,6563.0,BSPCSKHALVHRSR-UHFFFAOYSA-N,CCC(C)Cl,,True,C4H9Cl,92.57,2-chlorobutane,2.3,0.0,0.0,,-131.3,,,,,H225; H290; H315; H319; H335; H412,Flammable; Corrosive; Irritant,Danger,False,False,True,False,Not listed,,Organic compounds,Organohalogen compounds,Organochlorides,,Organochlorides,Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/6563,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chlorocyclohexanone,18.5,13.0,5.1,,False,False,False,False,False,False,False,2-Chlorocyclohexanone,systematic_chemical,,False,822-87-7,822-87-7,True,original,13203.0,CCHNWURRBFGQCD-UHFFFAOYSA-N,ClC1CCCCC1=O,,True,C6H9ClO,132.59,2-chlorocyclohexan-1-one,1.5,0.0,1.0,,,,,,,H315; H317; H319; H335,Irritant,Warning,False,False,False,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Alpha-chloroketones,Cyclic ketones; Organochlorides; Organic oxides; Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/13203,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chloroethyl Acetate,16.7,9.6,8.8,,False,False,False,False,False,False,False,2-Chloroethyl Acetate,systematic_chemical,,False,542-58-5,542-58-5,True,original,10959.0,VIRWKAJWTKAIMA-UHFFFAOYSA-N,CC(=O)OCCCl,,True,C4H7ClO2,122.55,2-chloroethyl acetate,0.7,0.0,2.0,145.1,,,,,,H226; H300; H310; H330,Flammable; Acute Toxic,Danger,False,False,True,True,Not listed,,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,Carboxylic acid esters,Monocarboxylic acids and derivatives; Organochlorides; Organic oxides; Hydrocarbon derivatives; Carbonyl compounds; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/10959,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chloroethyl Benzene,19.3,6.3,2.2,,False,False,False,False,False,False,False,2-Chloroethyl Benzene,systematic_chemical,,False,622-24-2,622-24-2,True,original,231496.0,MNNZINNZIQVULG-UHFFFAOYSA-N,ClCCc1ccccc1,,True,C8H9Cl,140.61,2-chloroethylbenzene,3.0,0.0,0.0,,,,,,,H315; H319; H412; H413; H227,Irritant,Warning,False,False,False,False,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,,Benzene and substituted derivatives,Organochlorides; Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/231496,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chloroethyl Ethyl Ether,16.3,7.9,4.6,,False,False,False,False,False,False,False,2-Chloroethyl Ethyl Ether,systematic_chemical,,False,628-34-2,628-34-2,True,original,12341.0,GPTVQTPMFOLLOA-UHFFFAOYSA-N,CCOCCCl,,True,C4H9ClO,108.57,1-chloro-2-ethoxyethane,1.0,0.0,1.0,107.6,,,,,,H225; H301; H315; H319; H331; H332; H335,Flammable; Acute Toxic; Irritant,Danger,False,False,True,True,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,Organochlorides; Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/12341,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chloroethyl Ethyl Sulfide,17.2,5.0,6.1,,False,False,False,False,False,False,False,2-Chloroethyl Ethyl Sulfide,systematic_chemical,,False,693-07-2,693-07-2,True,original,12733.0,GBNVXYXIRHSYEG-UHFFFAOYSA-N,CCSCCCl,,True,C4H9ClS,124.63,1-chloro-2-ethylsulfanylethane,1.8,0.0,1.0,157.1,,,,,,H226; H301; H311; H314; H331; H350,Flammable; Corrosive; Acute Toxic; Health Hazard,Danger,True,False,True,True,Not listed,,Organic compounds,Organosulfur compounds,Thioethers,Dialkylthioethers,Dialkylthioethers,Sulfenyl compounds; Organochlorides; Hydrocarbon derivatives; Alkyl chlorides,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/12733,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chlorophenol,19.0,5.5,13.9,,False,False,False,False,False,False,False,2-Chlorophenol,systematic_chemical,,False,95-57-8,95-57-8,True,original,7245.0,ISPYQTSUDJAMAB-UHFFFAOYSA-N,Oc1ccccc1Cl,,True,C6H5ClO,128.55,2-chlorophenol,2.1,1.0,1.0,175.8,8.9,,,,,H302; H312; H332; H411; H300; H227; H314; H318; H330; H360; H370; H301; H335; H351; H361; H373,Irritant; Environmental Hazard; Acute Toxic; Corrosive; Health Hazard,Warning,True,True,False,True,Not listed,,Organic compounds,Benzenoids,Phenols,Halophenols,O-chlorophenols,Chlorobenzenes; 1-hydroxy-4-unsubstituted benzenoids; 1-hydroxy-2-unsubstituted benzenoids; Aryl chlorides; Organooxygen compounds; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/7245,pubchem,1.0,1.0,1.0,1.0,1.0,1.0,1.0,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chloropropenal,17.1,12.9,8.1,,False,False,False,False,False,False,False,2-Chloropropenal,systematic_chemical,,False,683-51-2,683-51-2,True,original,560790.0,ZWHANXMMZRUTAY-UHFFFAOYSA-N,ClC(=C)C=O,,True,C3H3ClO,90.51,2-chloroprop-2-enal,1.2,0.0,1.0,,,,,,,,,,False,False,False,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Enals,Vinyl chlorides; Chloroalkenes; Organochlorides; Organic oxides; Hydrocarbon derivatives; Aldehydes,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/560790,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chloropropenoic Acid,19.1,9.4,12.4,,False,False,False,False,False,False,False,2-Chloropropenoic Acid,systematic_chemical,,False,598-79-8,598-79-8,True,original,11735.0,SZTBMYHIYNGYIA-UHFFFAOYSA-N,OC(=O)C(Cl)=C,,True,C3H3ClO2,106.51,2-chloroprop-2-enoic acid,1.2,1.0,2.0,,,,,,,H314,Corrosive,Danger,False,False,False,False,Not listed,,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Alpha-halocarboxylic acids and derivatives,Alpha-halocarboxylic acids,Vinyl chlorides; Monocarboxylic acids and derivatives; Chloroalkenes; Carboxylic acids; Organochlorides; Organic oxides; Hydrocarbon derivatives; Carbonyl compounds,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/11735,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Chlorothiophene,19.2,6.2,8.0,,False,False,False,False,False,False,False,2-Chlorothiophene,systematic_chemical,,False,96-43-5,96-43-5,True,original,7299.0,GSFNQBFZFXUTBN-UHFFFAOYSA-N,Clc1sccc1,,True,C4H3ClS,118.59,2-chlorothiophene,2.5,0.0,1.0,128.5,,,,,,H225; H226; H301; H311; H315; H319; H330; H335,Flammable; Acute Toxic; Irritant,Danger,False,False,True,True,Not listed,,Organic compounds,Organohalogen compounds,Aryl halides,Aryl chlorides,Aryl chlorides,Thiophenes; Heteroaromatic compounds; Organochlorides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/7299,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Cyclopentenyl Alcohol,18.1,7.6,15.6,,False,False,False,False,False,False,False,2-Cyclopentenyl Alcohol,systematic_chemical,,False,3212-60-0,3212-60-0,True,original,220164.0,PSBABBDEUFNFKJ-UHFFFAOYSA-N,OC1CCC=C1,,True,C5H8O,84.12,cyclopent-2-en-1-ol,0.6,1.0,1.0,,-57.5,,,,,H225; H226; H315; H319; H332; H335,Flammable; Irritant,Danger,False,False,True,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Secondary alcohols,Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/220164,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Decanol,15.8,3.9,10.0,,False,False,False,False,False,False,False,2-Decanol,systematic_chemical,,False,1120-06-5,1120-06-5,True,original,14254.0,ACUZDYFTRHEKOS-UHFFFAOYSA-N,CCCCCCCCC(C)O,,True,C10H22O,158.28,decan-2-ol,4.0,1.0,1.0,210.5,-2.3,,,,,H319,Irritant,Warning,False,False,False,False,Not listed,,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Secondary alcohols; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/14254,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Ethyl Croton Aldehyde,16.1,8.0,5.5,,False,False,False,False,False,False,False,2-Ethyl Croton Aldehyde,systematic_chemical,,False,19780-25-7,19780-25-7,True,original,5362897.0,IQGZCSXWIRBTRW-ZZXKWVIFSA-N,CC\C(=C/C)C=O,,True,C6H10O,98.14,(E)-2-ethylbut-2-enal,1.4,0.0,1.0,,,,,,,H226; H311; H315; H319; H335,Flammable; Acute Toxic; Irritant,Danger,False,False,True,True,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Enals,Organic oxides; Hydrocarbon derivatives; Aldehydes,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/5362897,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Ethyl Hexyl Acetate,15.8,2.9,5.1,,False,False,False,False,False,False,False,2-Ethyl Hexyl Acetate,systematic_chemical,,False,103-09-3,103-09-3,True,original,7635.0,WOYWLLHHWAMFCB-UHFFFAOYSA-N,,,False,C10H20O2,172.26,2-ethylhexyl acetate,3.2,0.0,2.0,199.9,,,,,,H315,Irritant,Warning,False,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/7635,pubchem,1.0,0.85,1.0,0.0,1.0,0.75,0.808,MEDIUM,False,False,False,False,False,False,False,False,False,
2-Ethyl Hexyl Acrylate,15.3,4.3,3.0,,False,False,False,False,False,False,False,2-Ethyl Hexyl Acrylate,systematic_chemical,,False,103-11-7,103-11-7,True,original,7636.0,GOXQRTZXKQZDDN-UHFFFAOYSA-N,,,False,C11H20O2,184.27,2-ethylhexyl prop-2-enoate,3.8,0.0,2.0,217.1,,,,,,H315; H317; H335; H412; H319; H227; H336; H351; H373; H401; H411,Irritant; Health Hazard; Environmental Hazard,Warning,True,False,False,False,Not listed,,,,,,,,,https://pubchem.ncbi.nlm.nih.gov/compound/7636,pubchem,1.0,0.85,1.0,0.0,1.0,0.75,0.808,MEDIUM,False,False,False,False,False,False,False,False,False,
2-Ethyl Hexyl Phthalate (Mono),17.3,6.2,6.8,,False,False,False,False,False,False,False,2-Ethyl Hexyl Phthalate,systematic_chemical,Mono,False,4376-20-9,4376-20-9,True,original,20393.0,DJDSLBVSSOQSLW-UHFFFAOYSA-N,CCCCCCOC(=O)c1ccccc1C(=O)OCC,,True,C16H22O4,278.34,2-(2-ethylhexoxycarbonyl)benzoic acid,4.0,1.0,4.0,,,,,,,H315; H319; H302; H361; H360,Irritant; Health Hazard,Warning,False,True,False,False,Not listed,,Organic compounds,Benzenoids,Benzene and substituted derivatives,Benzoic acids and derivatives,Benzoic acid esters,Benzoyl derivatives; Carboxylic acid esters; Organooxygen compounds; Organic oxides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/20393,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,True,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2-Ethyl-1,3-Butadiene",15.3,1.6,3.8,,False,False,False,False,False,False,False,"2-Ethyl-1,3-Butadiene",systematic_chemical,,False,3404-63-5,3404-63-5,True,original,18850.0,IGLWCQMNTGCUBB-UHFFFAOYSA-N,CCC(=C)C=C,,True,C6H10,82.14,3-methylidenepent-1-ene,2.9,0.0,0.0,72.9,,,,,,,,,False,False,False,False,Not listed,,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Alkadienes; Unsaturated aliphatic hydrocarbons,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/18850,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Ethyl-1-Butanol,15.8,4.3,13.5,,False,False,False,False,False,False,False,2-Ethyl-1-Butanol,systematic_chemical,,False,97-95-0,97-95-0,True,original,7358.0,TZYRSLHNPKPEFV-UHFFFAOYSA-N,CCC(CC)CO,,True,C6H14O,102.17,2-ethylbutan-1-ol,1.6,1.0,1.0,,,,,,,H302; H312; H226,Irritant; Flammable,Warning,False,False,True,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Primary alcohols,Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/7358,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Ethyl-1-Butene,14.9,1.7,3.5,,False,False,False,False,False,False,False,2-Ethyl-1-Butene,systematic_chemical,,False,760-21-4,760-21-4,True,original,12970.0,RYKZRKKEYSRDNF-UHFFFAOYSA-N,CCC(=C)CC,,True,C6H12,84.16,3-methylidenepentane,2.9,0.0,0.0,,-132.0,,,,,H225; H304; H317; H319; H336,Flammable; Irritant; Health Hazard,Danger,False,False,True,False,Not listed,,Organic compounds,Hydrocarbons,Unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Branched unsaturated hydrocarbons,Unsaturated aliphatic hydrocarbons; Alkenes,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/12970,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Ethyl-Hexanol,15.9,3.3,11.8,,False,False,False,False,False,False,False,2-Ethyl-Hexanol,systematic_chemical,,False,104-76-7,104-76-7,True,original,7720.0,YIWUKEYIRIRTPP-UHFFFAOYSA-N,CCCCC(CC)CO,,True,C8H18O,130.23,2-ethylhexan-1-ol,3.1,1.0,1.0,,,,,,,H315; H319; H332; H335; H402; H227; H336; H361; H371; H401; H312; H314,Irritant; Health Hazard; Corrosive,Warning,False,True,False,False,Not listed,,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Primary alcohols; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/7720,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Ethylhexyl Amine,15.7,4.2,6.1,,False,False,False,False,False,False,False,2-Ethylhexyl Amine,systematic_chemical,,False,20352-67-4,20352-67-4,True,original,546879.0,WSTNFGAKGUERTC-UHFFFAOYSA-N,CCCCC(CC)CN,,True,C8H19N,129.24,N-ethylhexan-1-amine,2.5,1.0,1.0,,,,,,,,,,False,False,False,False,Not listed,,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Monoalkylamines,Organopnictogen compounds; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/546879,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,True,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Furonitrile,18.4,15.0,8.2,,False,False,False,False,False,False,False,2-Furonitrile,systematic_chemical,,False,617-90-3,617-90-3,True,original,69245.0,YXDXXGXWFJCXEB-UHFFFAOYSA-N,N#Cc1occc1,,True,C5H3NO,93.08,furan-2-carbonitrile,1.0,0.0,2.0,147.1,,,,,,H226; H302; H312; H318; H332,Flammable; Corrosive; Irritant,Danger,False,False,True,False,Not listed,,Organic compounds,Organoheterocyclic compounds,Heteroaromatic compounds,,Heteroaromatic compounds,Furans; Oxacyclic compounds; Nitriles; Organopnictogen compounds; Organooxygen compounds; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/69245,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Heptanol,15.7,5.4,11.7,,False,False,False,False,False,False,False,2-Heptanol,systematic_chemical,,False,543-49-7,543-49-7,True,original,10976.0,CETWDUZRCINIHU-UHFFFAOYSA-N,CCCCCC(C)O,,True,C7H16O,116.2,heptan-2-ol,2.3,1.0,1.0,,,,,,,H226; H312; H315; H319,Flammable; Irritant,Warning,False,False,True,False,Not listed,,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty alcohols,Fatty alcohols,Secondary alcohols; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/10976,pubchem,1.0,0.85,1.0,1.0,1.0,0.5,0.945,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Methoxy Tetrahydropyrane,17.2,6.6,6.0,,False,False,False,False,False,False,False,2-Methoxy Tetrahydropyrane,systematic_chemical,,False,6581-66-4,6581-66-4,True,original,23057.0,XTDKZSUYCXHXJM-UHFFFAOYSA-N,COC1CCCCO1,,True,C6H12O2,116.16,2-methoxyoxane,0.9,0.0,2.0,128.6,,,,,,H226,Flammable,Warning,False,False,True,False,Not listed,,Organic compounds,Organoheterocyclic compounds,Oxanes,,Oxanes,Oxacyclic compounds; Acetals; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/23057,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2-Methoxy-1,3-Dioxolane",17.8,8.4,7.7,,False,False,False,False,False,False,False,"2-Methoxy-1,3-Dioxolane",systematic_chemical,,False,19693-75-5,19693-75-5,True,original,29744.0,VRAYTNFBRROPJU-UHFFFAOYSA-N,COC1OCCO1,,True,C4H8O3,104.1,"2-methoxy-1,3-dioxolane",-0.2,0.0,3.0,129.6,,,,,,H226,Flammable,Warning,False,False,True,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ortho esters,Ortho esters,"Carboxylic acid orthoesters; 1,3-dioxolanes; Oxacyclic compounds; Hydrocarbon derivatives",full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/29744,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Methyl (Cis) Acrylic Acid,16.8,5.2,12.4,,False,False,False,False,False,False,False,2-Methyl Acrylic Acid,systematic_chemical,Cis,False,503-64-0,503-64-0,True,original,643792.0,LDHQCZJRKDOVOX-IHWYPQMZSA-N,CC(=C)C(O)=O,,True,C4H6O2,86.09,(Z)-but-2-enoic acid,0.7,1.0,2.0,169.4,,,,,,H315; H318; H335,Corrosive; Irritant,Danger,False,False,False,False,Not listed,,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acids,Carboxylic acids,Monocarboxylic acids and derivatives; Organic oxides; Hydrocarbon derivatives; Carbonyl compounds,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/643792,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,True,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Methyl Cyclohexanol (Mix),17.1,6.5,12.5,,False,False,False,False,False,False,False,2-Methyl Cyclohexanol,systematic_chemical,Mix,False,583-59-5,583-59-5,True,original,11418.0,NDVWOBYBJYUSMF-UHFFFAOYSA-N,CC1CCCCC1O,,True,C7H14O,114.19,2-methylcyclohexan-1-ol,1.8,1.0,1.0,167.6,,,,,,H226; H318; H332,Flammable; Corrosive; Irritant,Danger,False,False,True,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,Cyclohexanols,Cyclic alcohols and derivatives; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/11418,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Methyl Cyclohexanone,17.6,7.8,4.7,,False,False,False,False,False,False,False,2-Methyl Cyclohexanone,systematic_chemical,,False,583-60-8,583-60-8,True,original,11419.0,LFSAPCRASZRSKS-UHFFFAOYSA-N,CC1CCCCC1=O,,True,C7H12O,112.17,2-methylcyclohexan-1-one,1.5,0.0,1.0,162.6,-13.9,,,,,H226; H332; H302; H312; H319; H335; H336,Flammable; Irritant,Warning,False,False,True,False,Not listed,,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,Cyclic ketones,Organic oxides; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/11419,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Methyl Pyrazine,18.3,12.3,10.5,,False,False,False,False,False,False,False,2-Methyl Pyrazine,systematic_chemical,,False,109-08-0,109-08-0,True,original,7976.0,CAWHJQAVHZEVTJ-UHFFFAOYSA-N,Cc1cnccn1,,True,C5H6N2,94.11,2-methylpyrazine,0.2,0.0,2.0,135.7,-28.8,,,,,H226; H302,Flammable; Irritant,Warning,False,False,True,False,Not listed,,Organic compounds,Organoheterocyclic compounds,Diazines,Pyrazines,Pyrazines,Heteroaromatic compounds; Azacyclic compounds; Organopnictogen compounds; Organonitrogen compounds; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/7976,pubchem,1.0,0.85,1.0,1.0,1.0,1.0,0.97,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
2-Methyl Tetrahydrofuran,16.9,5.0,4.3,,False,False,False,False,False,False,False,2-Methyl Tetrahydrofuran,systematic_chemical,,False,96-47-9,96-47-9,True,original,7301.0,JWUJQDFVADABEY-UHFFFAOYSA-N,CC1CCCO1,,True,C5H10O,86.13,2-methyloxolane,1.0,0.0,1.0,,-136.1,,,,,H225; H302; H315; H318; H319; H335; H336; H314,Flammable; Corrosive; Irritant,Danger,False,False,True,False,Not listed,,Organic compounds,Organoheterocyclic compounds,Tetrahydrofurans,,Tetrahydrofurans,Oxacyclic compounds; Dialkyl ethers; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/7301,pubchem,1.0,0.85,1.0,1.0,1.0,0.75,0.958,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
"2-Methyl-1,3-Dioxolane",17.3,4.8,5.8,,False,False,False,False,False,False,False,"2-Methyl-1,3-Dioxolane",systematic_chemical,,False,497-26-7,497-26-7,True,original,10342.0,HTWIZMNMTWYQRN-UHFFFAOYSA-N,CC1OCCO1,,True,C4H8O2,88.11,"2-methyl-1,3-dioxolane",0.2,0.0,2.0,82.6,,,,,,H225; H319,Flammable; Irritant,Danger,False,False,True,False,Not listed,,Organic compounds,Organoheterocyclic compounds,Dioxolanes,"1,3-dioxolanes","1,3-dioxolanes",Oxacyclic compounds; Acetals; Hydrocarbon derivatives,full_molecule,https://pubchem.ncbi.nlm.nih.gov/compound/10342,pubchem,1.0,1.0,1.0,1.0,1.0,0.75,0.988,HIGH,False,False,False,False,False,False,False,False,False,[SMILES] SMILES from CIR fallback.
