name,cas_number,smiles,molecular_formula,delta_d,delta_p,delta_h,molecular_weight,boiling_point,density,molar_volume,category,ghs_hazard,confidence,source_count,source,source_url,hidden
Dimethyl Ethanolamine/p-Toluene,,,,17.2,21.5,22.5,,,,,alcohol,,0.25,1,hansen_a1,,
Dimethyl Ethanolamine/Thioglycolic,,,,17.2,21.5,22.5,,,,,alcohol,,0.25,1,hansen_a1,,
Dimethyl Ether,115-10-6,,,15.2,6.1,5.7,,,,63.2,ether,,0.55,2,hansen_a1,,
Dimethyl Formamide,68-12-2,,,17.4,13.7,11.3,,,,77.0,amide,,0.4,1,hansen_a1,,
Dimethyl Glutarate,1119-40-0,,,16.1,7.7,8.3,,,,,other,,0.4,1,hspip_solvents,,
Dimethyl Isopropanol Amine/Acetic,,,,16.6,19.4,18.0,,,,,alcohol,,0.25,1,hansen_a1,,
Dimethyl Isosorbide,5306-85-4,,,17.6,7.1,7.5,,,,,other,,0.4,1,hspip_solvents,,
Dimethyl Ketene,598-26-5,,,15.2,7.4,4.8,,,,87.6,other,,0.55,2,hansen_a1,,
Dimethyl Maleate,624-48-6,,,16.3,8.3,9.8,,,,125.8,ester,,0.55,2,hansen_a1,,
Dimethyl Methyl Phosphonate,756-79-6,,,16.7,13.1,7.5,,,,106.9,other,,0.55,2,hansen_a1,,
Dimethyl Phthalate,131-11-3,,,18.6,10.8,4.9,,,,163.0,ester,,0.55,2,hansen_a1,,
Dimethyl Sebacate,106-79-6,,,16.6,2.9,6.7,,,,233.3,ester,,0.55,2,hansen_a1,,
Dimethyl Succinate,106-65-0,,,16.1,7.7,8.8,,,,,ester,,0.4,1,hspip_solvents,,
Dimethyl Sulfate,77-78-1,,,17.7,17.0,9.7,,,,94.7,other,,0.55,2,hansen_a1,,
Dimethyl Sulfid,,,,16.1,6.4,7.4,,,,73.2,other,,0.25,1,hansen_a1,,
Dimethyl Sulfide,75-18-3,,,16.1,6.4,7.4,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Dimethyl Sulfone,67-71-0,,,19.0,19.4,12.3,,,,75.0,sulfoxide,,0.55,2,hansen_a1,,
Dimethyl sulfoxide (DMSO),67-68-5,,C2H6OS,18.4,16.4,10.2,78.13,,,71.3,sulfoxide,,0.7,3,accudyne_solvents,,
Dimethylethanolamine (2-(dimethylamino)ethanol),108-01-0,,C4H11NO,16.1,9.2,15.3,89.14,,,101.1,alcohol,,0.55,2,accudyne_solvents,,
Dioctyl Adipate,123-79-5,,,16.7,2.0,5.1,,,,400.0,ester,,0.55,2,hansen_a1,,
Dioctyl hexanedioate (dioctyl adipate),103-23-1,,C22H42O4,16.7,2.0,5.1,370.57,,,400.0,ester,,0.4,1,accudyne_solvents,,
Dioctyl Phthalate,,,,16.6,7.0,3.1,,,,377.0,ester,,0.25,1,hansen_a1,,
Dipentene,138-86-3,,,17.2,1.8,4.3,,,,162.9,other,,0.55,2,hansen_a1,,
Diphenyl Acetylene (0 Dipole Moment),501-65-5,,,18.0,2.0,3.2,,,,,aromatic,,0.4,1,hspip_solvents,,
Diphenyl Acetylene P from 0 Dipole,,,,20.1,0.0,3.2,,,,184.3,aromatic,,0.25,1,hansen_a1,,
Diphenyl Acetylene P from Group Cont. (Phenylethynyl)benzene,,,,20.1,2.0,3.2,,,,184.3,aromatic,,0.25,1,hansen_a1,,
Diphenyl Ether,101-84-8,,,19.5,3.4,5.8,,,,160.4,ether,,0.55,2,hansen_a1,,
Diphenyl Sulfone,127-63-9,,,21.1,14.4,3.4,,,,174.3,sulfoxide,,0.55,2,hansen_a1,,
Diphenylamine,122-39-4,,,20.0,3.3,5.9,,,,145.9,amine,,0.55,2,hansen_a1,,
Diphenylmethane,101-81-5,,,19.5,1.0,1.0,,,,168.2,aromatic,,0.55,2,hansen_a1,,
Dipropyl Amine,142-84-7,,,15.3,1.4,4.1,,,,136.9,amine,,0.55,2,hansen_a1,,
Dipropyl Ketone,123-19-3,,,15.8,5.7,4.9,,,,140.8,ketone,,0.55,2,hansen_a1,,
Dipropylene Glycol,2396-61-4,,,16.5,10.6,17.7,,,,130.9,alcohol,,0.55,2,hansen_a1,,
Dipropylene Glycol Methyl Ether,112-28-7,,,15.5,5.7,11.2,,,,157.4,alcohol,,0.55,2,hansen_a1,,
Dipropylene Glycol Mono n-Butyl Ether,29911-28-2,,,15.7,6.5,10.0,,,,,alcohol,,0.4,1,hspip_solvents,,
Dipropylene Glycol Mono n-Butyl Ether 1-(2-Butoxy-1-methyl-,,,,15.7,6.5,10.0,,,,211.2,alcohol,,0.25,1,hansen_a1,,
Dipropylene Glycol Mono n-Prop yl,,,,15.6,6.1,11.0,,,,185.6,alcohol,,0.25,1,hansen_a1,,
Dipropylene Glycol Mono n-Propyl Ether,29911-27-1,,,15.6,6.1,11.0,,,,,alcohol,,0.4,1,hspip_solvents,,
Dipropylene Glycol Monomethyl Ether,34590-94-8,,,16.3,4.9,8.0,,,,195.7,alcohol,,0.4,1,hansen_a1,,
Dipropylene Glycol Monomethyl Ether Acetate,88917-22-0,,,16.3,4.9,8.0,,,,,alcohol,,0.4,1,hspip_solvents,,
Ditridecyl Phthalate,119-06-2,,,16.6,5.4,1.9,,,,558.3,ester,,0.55,2,hansen_a1,,
Divinyl Sulfid,,,,16.5,4.6,5.6,,,,93.6,other,,0.25,1,hansen_a1,,
Divinylsulfide,627-51-0,,,16.5,4.6,5.6,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Dodecane,112-40-3,,,16.0,0.0,0.0,,,,228.6,hydrocarbon,,0.55,2,hansen_a1,,
Dodecanol,112-53-8,,,16.0,4.0,9.3,,,,224.5,alcohol,,0.55,2,hansen_a1,,
Dopamine,51-61-6,,,18.2,10.3,19.5,,,,183.0,amine,,0.55,2,hansen_a1,,
Ecstasy,42542-10-9,,,18.0,5.1,6.1,,,,202.9,other,,0.55,2,hansen_a1,,
Eicosane,112-95-8,,,16.5,0.0,0.0,,,,359.8,other,,0.55,2,hansen_a1,,
Epichlorohydrin (chloromethyloxirane),106-89-8,,C3H5ClO,18.9,7.6,6.6,92.52,,,78.4,halogenated,,0.7,3,accudyne_solvents,,
Epsilon-Caprolactam,105-60-2,,,19.4,13.8,3.9,,,,110.7,amide,,0.55,2,hansen_a1,,
Ethane,74-84-0,,,15.5,0.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
Ethanesulfonylchloride,594-44-5,,,17.7,14.9,6.8,,,,94.7,halogenated,,0.55,2,hansen_a1,,
Ethanethiol (Ethyl Mercaptan),75-08-1,,,15.7,6.5,7.1,,,,74.3,sulfur compound,,0.55,2,hansen_a1,,
Ethanol (ethyl alcohol),64-17-5,,C2H6O,15.8,8.8,19.4,46.07,,,58.5,alcohol,,0.7,3,accudyne_solvents,,
Ethanolamine,,,,17.0,15.5,21.2,,,,59.8,alcohol,,0.25,1,hansen_a1,,
Ethanolamine/Acetic Acid,,,,17.2,20.3,18.4,,,,,alcohol,,0.25,1,hansen_a1,,
Ethoxyethyl Propionate,14272-48-1,,,16.2,3.3,8.8,,,,155.5,ester,,0.55,2,hansen_a1,,
Ethyl acetate (ethyl ethanoate),141-78-6,,C4H8O2,15.8,5.3,7.2,88.11,,,98.5,ester,,0.7,3,accudyne_solvents,,
Ethyl Aceto Acetate (Keto),141-97-9,,,16.5,10.8,8.3,,,,125.6,ester,,0.55,2,hansen_a1,,
Ethyl Acetylene,107-00-6,,,15.1,3.4,5.0,,,,81.5,other,,0.55,2,hansen_a1,,
Ethyl Acrylate,140-88-5,,,15.5,7.1,5.5,,,,108.8,ester,,0.55,2,hansen_a1,,
Ethyl Amine,75-04-7,,,15.0,5.6,10.7,,,,65.6,amine,,0.55,2,hansen_a1,,
Ethyl Amyl Ketone,106-68-3,,,16.2,4.5,4.1,,,,156.0,ketone,,0.55,2,hansen_a1,,
Ethyl Benzoate,93-89-0,,,17.9,6.2,6.0,,,,144.3,ester,,0.55,2,hansen_a1,,
Ethyl Bromide,74-96-4,,,16.5,8.4,2.3,,,,74.6,halogenated,,0.55,2,hansen_a1,,
Ethyl Butyl Ether,628-81-9,,,14.5,3.9,4.7,,,,,ether,,0.4,1,hspip_solvents,,
Ethyl Butyl K etone,106-35-4,,,16.2,5.0,4.1,,,,139.0,other,,0.55,2,hansen_a1,,
Ethyl Butyrate,105-54-4,,,15.5,5.6,5.0,,,,132.9,ester,,0.55,2,hansen_a1,,
Ethyl Caproate,123-66-0,,,15.5,3.2,5.9,,,,149.6,other,,0.4,1,hansen_a1,,
Ethyl Capronate,123-66-0,,,15.5,3.2,5.9,,,,,other,,0.4,1,hspip_solvents,,
Ethyl Carbamate,51-79-6,,,16.8,10.1,13.0,,,,91.2,other,,0.55,2,hansen_a1,,
Ethyl Carbylamine,624-79-3,,,15.6,15.2,5.8,,,,74.4,amine,,0.55,2,hansen_a1,,
Ethyl Chloride,75-00-3,,,15.7,6.1,2.9,,,,70.0,halogenated,,0.55,2,hansen_a1,,
Ethyl Chloroformate,541-41-3,,,15.5,10.0,6.7,,,,95.6,ester,,0.55,2,hansen_a1,,
Ethyl Cinnamate,103-36-6,,,18.4,8.2,4.1,,,,166.8,other,,0.55,2,hansen_a1,,
Ethyl Cyanoacetate,105-56-6,,,16.7,7.9,8.3,,,,107.1,ester,,0.55,2,hansen_a1,,
Ethyl Cyanoacrylate,7085-85-0,,,15.2,10.3,9.0,,,,117.1,ester,,0.55,2,hansen_a1,,
Ethyl Ethynylether,927-80-0,,,15.4,7.9,5.9,,,,87.6,ether,,0.55,2,hansen_a1,,
Ethyl Fluoride,353-36-6,,,15.2,9.3,3.0,,,,,other,,0.4,1,hspip_solvents,,
Ethyl Formate,109-94-4,,,15.5,8.4,8.4,,,,80.2,ester,,0.55,2,hansen_a1,,
Ethyl Hypochlorite,624-85-1,,,15.7,8.6,6.5,,,,79.5,halogenated,,0.55,2,hansen_a1,,
Ethyl Iodide,75-03-6,,,17.3,7.9,7.2,,,,81.2,other,,0.55,2,hansen_a1,,
Ethyl Isocyanate,109-90-0,,,15.4,12.0,2.5,,,,78.7,other,,0.55,2,hansen_a1,,
Ethyl Isopropenyl Ether,926-66-9,,,14.8,3.5,5.1,,,,113.3,ether,,0.55,2,hansen_a1,,
Ethyl Isothiocyanate,542-85-8,,,17.2,14.7,9.0,,,,87.1,other,,0.55,2,hansen_a1,,
Ethyl Lactate,97-64-3,,,16.0,7.6,12.5,,,,115.0,ester,,0.55,2,hansen_a1,,
Ethyl Methacrylate,97-63-2,,,15.8,7.2,7.5,,,,125.8,ester,,0.55,2,hansen_a1,,
Ethyl Methyl Sulfid,,,,17.1,4.8,2.5,,,,91.2,other,,0.25,1,hansen_a1,,
Ethyl Oleate,111-62-6,,,14.5,3.8,3.7,,,,357.3,other,,0.55,2,hansen_a1,,
Ethyl Propionate,105-37-3,,,15.5,6.1,4.9,,,,115.5,ester,,0.55,2,hansen_a1,,
Ethyl Thiocyanate,542-90-5,,,15.4,13.4,5.4,,,,87.1,other,,0.55,2,hansen_a1,,
Ethyl Vinylether,109-92-2,,,14.9,4.9,5.6,,,,94.9,ether,,0.55,2,hansen_a1,,
Ethyl Vinylketone,1629-58-9,,,15.8,11.3,4.5,,,,99.3,ketone,,0.55,2,hansen_a1,,
Ethyl-1-Propynylether,14273-06-4,,,15.9,6.4,5.4,,,,101.6,ether,,0.55,2,hansen_a1,,
Ethylbenzene,100-41-4,,C8H10,17.8,0.6,1.4,106.17,,,123.1,aromatic,,0.7,3,accudyne_solvents,,
Ethylene,74-85-1,,,15.0,2.0,3.8,,,,63.0,other,,0.55,2,hansen_a1,,
Ethylene Carbonate,96-49-1,,,19.4,21.7,5.1,,,,66.0,ester,,0.55,2,hansen_a1,,
Ethylene Chlorohydrin,107-07-3,,,16.9,8.8,17.2,,,,67.3,halogenated,,0.55,2,hansen_a1,,
Ethylene Cyanohydrin,109-78-4,,,17.2,18.8,17.6,,,,68.3,other,,0.55,2,hansen_a1,,
Ethylene Dibromide,106-93-4,,,19.2,3.5,8.6,,,,87.0,halogenated,,0.55,2,hansen_a1,,
Ethylene Dichloride,107-06-2,,,19.0,7.4,4.1,,,,79.4,halogenated,,0.4,1,hansen_a1,,
Ethylene Dinitrate,628-96-6,,,16.2,13.0,4.5,,,,101.7,other,,0.55,2,hansen_a1,,
Ethylene glycol,107-21-1,,C2H6O2,17.0,11.0,26.0,62.07,,,55.8,alcohol,,0.7,3,accudyne_solvents,,
Ethylene Glycol Butyl Ether Acetate,112-07-2,,,15.3,4.5,8.8,,,,171.2,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Butyl Ethyl Ether,4413-13-2,,,15.3,4.9,4.6,,,,175.5,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Butyl Methyl Ether,13343-98-1,,,15.5,5.2,4.9,,,,157.2,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Di-t-Butyl Ether,26547-47-7,,,14.7,4.1,8.2,,,,210.0,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Diacetate,111-55-7,,,16.2,4.7,9.8,,,,132.8,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Dib utyl Ether,112-48-1,,,15.7,4.5,4.2,,,,209.5,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Dieth yl Ether,629-14-1,,,15.4,5.4,5.2,,,,141.6,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Dimeth yl Ether,,,,15.4,6.3,6.0,,,,103.9,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Methyl t-Butyl,,,,15.3,5.1,8.2,,,,157.4,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Methyl t-Butyl Ether,66728-50-5,,,15.3,5.1,8.2,,,,,alcohol,,0.4,1,hspip_solvents,,
Ethylene Glycol Mono 2-Ethyl Hexyl Ether,1559-35-9,,,16.0,4.1,10.5,,,,,alcohol,,0.4,1,hspip_solvents,,
Ethylene Glycol Mono Ethyl Ether Acrylate,106-74-1,,,15.9,5.1,9.3,,,,,alcohol,,0.4,1,hspip_solvents,,
Ethylene Glycol Mono n-He xyl Ether,112-25-4,,,16.0,5.0,11.4,,,,164.5,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Mono n-Prop yl Ether,2807-30-9,,,16.1,8.7,13.5,,,,114.1,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Mono-2-Ethyl Hexyl,,,,16.0,4.1,10.5,,,,194.7,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Mono-t-Butyl Ether,7580-85-0,,,15.3,6.1,10.8,,,,131.0,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Monob utyl Ether,,,,16.0,5.1,12.3,,,,131.6,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Monobenzyl Ether,622-08-2,,,17.8,5.9,12.2,,,,143.0,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Monoeth yl Ether,,,,15.9,5.1,9.3,,,,147.7,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Monoethyl Ether Acetate,111-15-9,,,15.9,4.7,10.6,,,,,alcohol,,0.4,1,hspip_solvents,,
Ethylene Glycol Monoisob utyl Ether,4439-24-1,,,15.2,4.9,9.6,,,,132.5,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Monoisoprop yl Ether,109-59-1,,,16.0,8.2,13.1,,,,115.8,alcohol,,0.55,2,hansen_a1,,
Ethylene Glycol Monometh yl Ether,,,,16.2,9.2,16.4,,,,79.1,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Monomethyl Ether Acetate,110-49-6,,,15.9,5.5,11.6,,,,,alcohol,,0.4,1,hspip_solvents,,
Ethylene Glycol Monophen yl Ether,,,,17.0,7.2,12.3,,,,125.3,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Sulfit,,,,20.0,15.9,5.1,,,,75.1,alcohol,,0.25,1,hansen_a1,,
Ethylene Glycol Sulfite,3741-38-6,,,20.0,15.9,5.1,,,,,alcohol,,0.4,1,hspip_solvents,,
Ethylene Methyl Sulfonate,4672-49-5,,,16.9,9.3,9.6,,,,97.9,other,,0.55,2,hansen_a1,,
Ethylene Oxide,75-21-8,,,15.6,10.0,11.0,,,,49.9,other,,0.55,2,hansen_a1,,
Ethylene Sulfid,,,,19.3,9.0,6.5,,,,59.5,other,,0.25,1,hansen_a1,,
Ethylene Sulfide,420-12-2,,,19.3,9.0,6.5,,,,,sulfur compound,,0.4,1,hspip_solvents,,
Ethylenediamine,107-15-3,,,16.6,8.8,17.0,,,,67.3,amine,,0.55,2,hansen_a1,,
Ethyleneimine,151-56-4,,,18.6,9.8,7.7,,,,51.8,other,,0.55,2,hansen_a1,,
Ethylidene Acetone,625-33-2,,,16.2,12.1,4.5,,,,99.0,ketone,,0.55,2,hansen_a1,,
Ethynyl Methyl Ether,6443-91-0,,,15.8,8.1,6.5,,,,70.1,ether,,0.55,2,hansen_a1,,
Ethynyl Propyl Ether,42842-08-0,,,15.4,3.8,5.4,,,,104.1,ether,,0.55,2,hansen_a1,,
Eugenol,97-53-0,,,19.0,7.5,13.0,,,,154.0,other,,0.55,2,hansen_a1,,
Fenchene(Alfa),471-84-1,,,16.9,1.5,3.1,,,,157.3,other,,0.55,2,hansen_a1,,
Ferulic Acid,1135-24-6,,,19.0,6.6,15.1,,,,155.5,acid,,0.55,2,hansen_a1,,
Fluorene,86-73-7,,,20.0,1.7,1.7,,,,138.2,aromatic,,0.55,2,hansen_a1,,
Fluorobenzene,462-06-6,,,18.7,6.1,2.0,,,,94.7,halogenated,,0.55,2,hansen_a1,,
Fluoroethylene,75-02-5,,,15.2,7.0,1.0,,,,57.5,halogenated,,0.55,2,hansen_a1,,
Fluoromethane,593-53-3,,,13.4,10.6,9.5,,,,40.7,halogenated,,0.55,2,hansen_a1,,
Fluoroprene,381-61-3,,,14.2,5.8,1.0,,,,85.5,halogenated,,0.55,2,hansen_a1,,
Formaldehyde,50-00-0,,,12.8,14.4,15.4,,,,36.8,aldehyde,,0.55,2,hansen_a1,,
Formamide (methanomide),75-12-7,,CH3NO,17.2,26.2,19.0,45.04,,,39.8,amide,,0.7,3,accudyne_solvents,,
Formic Acid,,,,14.3,11.9,16.6,,,,37.8,acid,,0.25,1,hansen_a1,,
Formyl Fluoride,1493-02-3,,,15.0,10.1,8.6,,,,56.5,other,,0.55,2,hansen_a1,,
Fumaronitrile,764-42-1,,,16.7,13.6,7.8,,,,83.0,nitrile,,0.55,2,hansen_a1,,
Furan,110-00-9,,,17.8,1.8,5.3,,,,72.5,ether,,0.55,2,hansen_a1,,
Furfural,98-01-1,,,18.6,14.9,5.1,,,,83.2,heterocyclic,,0.55,2,hansen_a1,,
Furfuryl Alcohol,,,,17.4,7.6,15.1,,,,86.5,alcohol,,0.25,1,hansen_a1,,
Gamma-Butyrolactone,,,,19.0,16.6,7.4,,,,76.8,ester,,0.25,1,hansen_a1,,
Gamma-Thiobutyrolactone,1003-10-7,,,19.0,6.9,6.2,,,,86.6,ester,,0.4,1,hansen_a1,,
Glycerol,56-81-5,,C3H8O3,17.4,12.1,29.3,92.09,,,73.3,alcohol,,0.7,3,accudyne_solvents,,
Glycerol Carbonate,931-40-8,,,17.9,25.5,17.4,,,,,alcohol,,0.4,1,hspip_solvents,,
Glycerol Carbonate Acetate,1607-31-4,,,17.1,14.7,9.2,,,,,alcohol,,0.4,1,hspip_solvents,,
Glycerol Carbonate Ethyl Ether,307949-19-5,,,16.8,18.5,8.7,,,,,alcohol,,0.4,1,hspip_solvents,,
Glycerol Diacetate (Isomer Mix),,,,16.4,8.9,14.2,,,,149.4,alcohol,,0.4,2,hansen_a1,,
Glycerol Formal,5464-28-8,,,18.4,10.6,16.5,,,,,alcohol,,0.4,1,hspip_solvents,,
Glycerol Triacetate,102-76-1,,,16.5,4.5,9.1,,,,,alcohol,,0.4,1,hspip_solvents,,
Glycerol Tributyrate,60-01-5,,,16.3,2.5,7.0,,,,,alcohol,,0.4,1,hspip_solvents,,
Glycerol Trioleate,122-32-7,,,16.0,3.8,3.2,,,,,alcohol,,0.4,1,hspip_solvents,,
Glycidaldehyde,765-34-4,,,17.5,13.4,9.8,,,,63.2,aldehyde,,0.4,1,hansen_a1,,
Glycidol,556-52-5,,,18.2,9.0,17.9,,,,66.5,other,,0.55,2,hansen_a1,,
Glycidyl Methacrylate,106-91-2,,,16.3,8.5,5.7,,,,136.4,ester,,0.55,2,hansen_a1,,
Glyoxal (Ethandial),107-22-2,,,15.0,17.0,13.3,,,,50.9,other,,0.55,2,hansen_a1,,
HCFC 134a,811-97-2,,,16.1,4.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
HCFC 141b,1717-00-6,,,15.7,4.0,1.0,,,,,other,,0.4,1,hspip_solvents,,
HCFC 225ca,422-56-0,,,14.9,3.5,1.0,,,,,other,,0.4,1,hspip_solvents,,
HCFC 225cb,507-55-1,,,13.1,2.9,1.0,,,,,other,,0.4,1,hspip_solvents,,
HCFC 253eb,460-35-5,,,14.6,7.3,1.0,,,,,other,,0.4,1,hspip_solvents,,
HCFC-225ca:cb (45:55),,,,14.1,3.2,1.0,,,,,other,,0.25,1,hspip_solvents,,
HCFC123,306-83-2,,,15.0,5.4,1.0,,,,,other,,0.4,1,hspip_solvents,,
Heptane,142-82-5,,,15.3,0.0,0.0,,,,147.4,hydrocarbon,,0.55,2,hansen_a1,,
Hexachloroacetone,116-16-5,,,18.3,0.0,0.0,,,,151.9,ketone,,0.55,2,hansen_a1,,
Hexachlorobenzene (Lindane),118-74-1,,,21.9,2.1,0.0,,,,139.3,halogenated,,0.55,2,hansen_a1,,
Hexachloroethane,67-72-1,,,22.0,4.7,0.0,,,,113.2,halogenated,,0.55,2,hansen_a1,,
Hexadecane,544-76-3,,C16H34,16.3,0.0,0.0,226.44,,,294.1,hydrocarbon,,0.7,3,accudyne_solvents,,
Hexafluo o Isopropanol,,,,17.2,4.5,14.7,,,,105.3,alcohol,,0.25,1,hansen_a1,,
Hexafluo ohexanol,,,,15.1,4.4,9.9,,,,123.3,alcohol,,0.25,1,hansen_a1,,
"Hexafluoro 1,3-Butadien",,,,13.8,0.0,0.0,,,,104.3,fluorinated,,0.25,1,hansen_a1,,
Hexafluoro Isopropanol,920-66-1,,,17.2,4.5,14.7,,,,,alcohol,,0.4,1,hspip_solvents,,
"Hexafluoro-1,3-Butadiene",685-63-2,,,13.8,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
Hexafluorobenzen,,,,16.9,0.0,0.0,,,,115.8,fluorinated,,0.25,1,hansen_a1,,
Hexafluorobenzene,392-56-3,,,16.0,0.0,0.0,,,,,fluorinated,,0.4,1,hspip_solvents,,
Hexafluorohexanol,,,,15.1,4.4,9.9,,,,,alcohol,,0.25,1,hspip_solvents,,
Hexamethyl Benzene,87-85-4,,,19.2,1.6,0.0,,,,152.7,aromatic,,0.55,2,hansen_a1,,
Hexamethylenetetramine,100-97-0,,,19.4,11.6,13.8,,,,105.3,amine,,0.55,2,hansen_a1,,
Hexamethylphosphoramide,680-31-9,,,18.5,8.6,11.3,,,,175.7,other,,0.55,2,hansen_a1,,
Hexanal,66-25-1,,,15.8,8.5,5.4,,,,120.2,other,,0.55,2,hansen_a1,,
Hexane,110-54-3,,,14.9,0.0,0.0,,,,,hydrocarbon,,0.4,1,hspip_solvents,,
"Hexane 1,6 Diol",629-11-8,,,15.7,8.4,17.8,,,,,hydrocarbon,,0.4,1,hspip_solvents,,
Hexanoic Acid,142-62-1,,,15.0,4.1,9.4,,,,125.9,acid,,0.55,2,hansen_a1,,
Hexyl Acetate,142-92-7,,,15.8,2.9,5.9,,,,165.0,ester,,0.55,2,hansen_a1,,
Hexylene Glycol,,,,15.7,8.4,17.8,,,,123.0,alcohol,,0.25,1,hansen_a1,,
Hexylene Glycol Diacetate,6222-17-9,,,15.3,4.5,7.2,,,,204.3,alcohol,,0.55,2,hansen_a1,,
HFC 245fa,460-73-1,,,15.4,3.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
HFC 338pcc,377-36-6,,,13.7,0.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
HFC-365mfc,406-58-6,,,16.4,0.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
HFC-43-10mee,138495-42-8,,,11.6,0.0,0.0,,,,,other,,0.4,1,hspip_solvents,,
HFE 7000,375-03-1,,,13.0,4.2,1.0,,,,,other,,0.4,1,hspip_solvents,,
HFE 7100,163702-07-6,,,13.7,2.2,1.0,,,,,other,,0.4,1,hspip_solvents,,
HFE 7500,297730-93-9,,,13.3,2.0,1.0,,,,,other,,0.4,1,hspip_solvents,,
HFE 8200,,,,13.0,4.0,1.0,,,,,other,,0.25,1,hspip_solvents,,
Hydrazine,302-01-2,,H4N2,14.2,8.3,8.9,32.04,,,32.1,other,,0.7,3,accudyne_solvents,,
Hydrogen Cyanide,74-90-8,,,12.3,17.6,9.0,,,,39.3,nitrile,,0.55,2,hansen_a1,,
Hydrogen peroxide,7722-84-1,,H2O2,15.5,12.2,42.7,34.02,,,23.2,other,,0.7,3,accudyne_solvents,,
Hydrogen Sulfide,7783-06-4,,,17.9,6.0,10.2,,,,36.1,sulfur compound,,0.55,2,hansen_a1,,
Hydroxyethyl Acrylate,818-61-1,,,16.0,13.2,13.4,,,,114.9,ester,,0.55,2,hansen_a1,,
Indene,95-13-6,,,18.7,2.6,9.0,,,,116.5,aromatic,,0.55,2,hansen_a1,,
Indole,120-72-9,,,19.8,7.5,6.5,,,,110.1,heterocyclic,,0.55,2,hansen_a1,,
Iodobenzene,591-50-4,,,19.5,6.0,6.1,,,,114.4,halogenated,,0.55,2,hansen_a1,,
Iodoform,75-47-8,,,20.2,3.6,10.6,,,,98.2,halogenated,,0.55,2,hansen_a1,,
Iodoprene,19221-28-4,,,17.2,2.5,6.2,,,,104.2,halogenated,,0.55,2,hansen_a1,,
Isoamyl Acetate,123-92-2,,,15.3,3.1,7.0,,,,148.8,ester,,0.55,2,hansen_a1,,
Isoamyl Alcohol (3-Methyl-1-Butanol),123-51-3,,,15.8,5.2,13.3,,,,109.4,alcohol,,0.55,2,hansen_a1,,
Isoamyl Propionate,105-68-0,,,15.7,5.2,5.6,,,,165.7,ester,,0.55,2,hansen_a1,,
Isobutyl Acetate,,,,15.1,3.7,6.3,,,,133.5,ester,,0.25,1,hansen_a1,,
Isobutyl Acrylate,106-63-8,,,15.5,6.2,5.0,,,,145.0,ester,,0.55,2,hansen_a1,,
Isobutyl Alcohol,,,,15.1,5.7,15.9,,,,92.8,alcohol,,0.25,1,hansen_a1,,
Isobutyl Formate,542-55-2,,,15.5,6.5,6.7,,,,117.4,ester,,0.55,2,hansen_a1,,
Isobutyl Isobutyrate,97-85-8,,,15.1,2.9,5.9,,,,163.0,ester,,0.55,2,hansen_a1,,
Isobutyl Sulfoxide,3085-40-3,,,16.3,10.5,6.1,,,,195.0,sulfoxide,,0.4,1,hansen_a1,,
Isobutylene,115-11-7,,,14.5,2.0,1.5,,,,89.4,other,,0.55,2,hansen_a1,,
Isobutyleneoxide,558-30-5,,,16.1,4.8,5.8,,,,90.0,other,,0.55,2,hansen_a1,,
Isobutyric Acid,79-31-2,,,16.5,5.4,11.1,,,,93.4,acid,,0.55,2,hansen_a1,,
Isocyanic Acid,75-13-8,,,15.8,10.5,13.6,,,,37.7,acid,,0.55,2,hansen_a1,,
Isooctyl Alcohol,26952-21-6,,,14.4,7.3,12.9,,,,156.6,alcohol,,0.55,2,hansen_a1,,
Isopentane,78-78-4,,,13.7,0.0,0.0,,,,117.4,hydrocarbon,,0.55,2,hansen_a1,,
Isophorone,78-59-1,,C9H14O,16.6,8.2,7.4,138.21,,,150.5,ketone,,0.7,3,accudyne_solvents,,
